latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-6.0309,105.9566,318.3,1,1,2022-08-10,0304,Terra,MODIS,45,6.03,299.9,8.9,D,0
-6.0997,105.4226,329.2,1.1,1,2022-08-10,0304,Terra,MODIS,82,6.03,303.9,26.5,D,3
-6.4452,107.4493,316.3,1,1,2022-08-10,0304,Terra,MODIS,42,6.03,300.3,6.7,D,0
-4.6141,105.405,320.6,1.1,1.1,2022-08-10,0304,Terra,MODIS,68,6.03,295.3,13.3,D,0
0.1526,102.7358,312,4,1.9,2022-08-10,0726,Aqua,MODIS,33,6.03,292.3,41.8,D,0
0.1603,102.7034,312.8,4,1.9,2022-08-10,0726,Aqua,MODIS,44,6.03,293,44.5,D,0
-0.3133,102.762,313.3,4,1.9,2022-08-10,0726,Aqua,MODIS,39,6.03,292.4,44.9,D,0
3.2211,98.187,312.8,2,1.4,2022-08-10,0727,Aqua,MODIS,42,6.03,293.2,17.7,D,0
3.2495,98.1238,319.6,2,1.4,2022-08-10,0727,Aqua,MODIS,76,6.03,293.5,34.8,D,0
-4.2771,104.6413,306.8,1,1,2022-08-10,1523,Terra,MODIS,69,6.03,290.1,6.2,N,0
-4.2746,104.8538,318,1,1,2022-08-10,1523,Terra,MODIS,96,6.03,283.4,16.3,N,0
-4.2758,104.6503,307.3,1,1,2022-08-10,1523,Terra,MODIS,71,6.03,290.1,6.6,N,0
-4.0528,104.407,305,1,1,2022-08-10,1523,Terra,MODIS,63,6.03,292.4,4.5,N,0
-2.5553,103.4809,304.8,1,1,2022-08-10,1523,Terra,MODIS,62,6.03,289.3,5.1,N,0
-2.5566,103.472,307.6,1,1,2022-08-10,1523,Terra,MODIS,72,6.03,289.6,7,N,0
5.4477,105.3807,312.6,1.3,1.1,2022-08-10,1525,Terra,MODIS,79,6.03,289.2,13.3,N,3
5.6379,102.473,307.1,1.4,1.2,2022-08-11,0344,Terra,MODIS,58,6.03,278,9.8,D,0
4.0756,101.1574,314.4,1.2,1.1,2022-08-11,0344,Terra,MODIS,55,6.03,297,8.4,D,2
2.6,98.4889,317.5,1,1,2022-08-11,0345,Terra,MODIS,74,6.03,294.6,10.4,D,0
3.0214,101.369,314.9,1.3,1.1,2022-08-11,0345,Terra,MODIS,0,6.03,293.7,11.3,D,2
2.8971,101.8664,315.3,1.4,1.2,2022-08-11,0345,Terra,MODIS,26,6.03,296.2,11.4,D,2
2.6013,98.48,322.7,1,1,2022-08-11,0345,Terra,MODIS,80,6.03,297.6,15.3,D,0
1.8578,103.0038,316.3,1.7,1.3,2022-08-11,0345,Terra,MODIS,55,6.03,297,16.5,D,2
2.1175,100.0788,309.3,1.1,1,2022-08-11,0345,Terra,MODIS,44,6.03,289.6,3.9,D,0
2.1161,100.0886,310,1.1,1,2022-08-11,0345,Terra,MODIS,41,6.03,291.1,4.3,D,0
1.6753,101.4759,317.5,1.3,1.1,2022-08-11,0345,Terra,MODIS,0,6.03,297.6,10.1,D,2
1.8193,99.6662,380.8,1.1,1,2022-08-11,0345,Terra,MODIS,100,6.03,298,166.7,D,0
1.8179,99.6757,332.9,1.1,1,2022-08-11,0345,Terra,MODIS,87,6.03,294.5,29.9,D,0
1.3316,101.9229,314.2,1.4,1.2,2022-08-11,0345,Terra,MODIS,38,6.03,299.1,13.6,D,0
1.2706,99.5116,311,1.1,1,2022-08-11,0345,Terra,MODIS,46,6.03,295.5,5.4,D,0
1.2692,99.521,311.2,1.1,1,2022-08-11,0345,Terra,MODIS,31,6.03,295.4,5.2,D,0
0.6778,102.832,316.2,1.7,1.3,2022-08-11,0345,Terra,MODIS,68,6.03,299,19.2,D,0
0.7669,101.6824,313.7,1.4,1.2,2022-08-11,0345,Terra,MODIS,25,6.03,297.1,11.7,D,0
0.9942,99.838,318.6,1.1,1,2022-08-11,0345,Terra,MODIS,72,6.03,297.2,11.6,D,0
0.8159,100.4556,312.8,1.2,1.1,2022-08-11,0345,Terra,MODIS,62,6.03,296.9,5.7,D,0
0.5295,102.357,315.6,1.6,1.2,2022-08-11,0345,Terra,MODIS,28,6.03,299.1,14.7,D,0
0.8566,99.5648,317.6,1.1,1,2022-08-11,0345,Terra,MODIS,57,6.03,302.8,8.7,D,2
0.3495,102.8076,315.8,1.7,1.3,2022-08-11,0345,Terra,MODIS,43,6.03,299.2,16.9,D,0
0.2078,102.4396,314.4,1.6,1.3,2022-08-11,0345,Terra,MODIS,27,6.03,298.7,13.2,D,0
0.4854,100.2022,315.2,1.2,1.1,2022-08-11,0345,Terra,MODIS,68,6.03,298.6,10.2,D,0
0.1231,102.3916,313.7,1.6,1.3,2022-08-11,0345,Terra,MODIS,63,6.03,298.4,13.9,D,0
-0.217,102.3633,314.1,1.6,1.3,2022-08-11,0345,Terra,MODIS,65,6.03,298,15.4,D,0
-0.9982,102.7818,308.1,1.8,1.3,2022-08-11,0346,Terra,MODIS,51,6.03,290.7,9.5,D,0
-6.6542,108.1743,323.4,1,1,2022-08-11,0629,Aqua,MODIS,75,6.03,301,9.8,D,0
-6.4407,106.31,315.7,1.1,1.1,2022-08-11,0629,Aqua,MODIS,54,6.03,296.9,8.6,D,0
-6.1037,105.4313,314.3,1.2,1.1,2022-08-11,0629,Aqua,MODIS,61,6.03,298.8,10.6,D,3
-6.1052,105.4202,328.2,1.2,1.1,2022-08-11,0629,Aqua,MODIS,81,6.03,301.5,30.2,D,3
-4.4716,105.5822,323.1,1.2,1.1,2022-08-11,0630,Aqua,MODIS,68,6.03,297.8,14.6,D,0
-4.4672,105.5857,322.8,1.2,1.1,2022-08-11,0630,Aqua,MODIS,76,6.03,294.2,16.1,D,0
-4.6182,104.3847,315.3,1.4,1.2,2022-08-11,0630,Aqua,MODIS,65,6.03,298.1,11.3,D,0
-4.4651,104.0151,310.9,1.5,1.2,2022-08-11,0630,Aqua,MODIS,48,6.03,294.5,8.1,D,0
-4.4669,104.0026,333.2,1.5,1.2,2022-08-11,0630,Aqua,MODIS,86,6.03,295.8,48.8,D,0
-4.5568,103.1068,314.6,1.7,1.3,2022-08-11,0630,Aqua,MODIS,48,6.03,295.3,16.2,D,0
-4.5486,103.1004,314.9,1.7,1.3,2022-08-11,0630,Aqua,MODIS,65,6.03,295.2,16.5,D,0
-4.182,103.9969,310.7,1.5,1.2,2022-08-11,0630,Aqua,MODIS,50,6.03,294.7,7.4,D,0
-4.1838,103.9843,318.6,1.5,1.2,2022-08-11,0630,Aqua,MODIS,71,6.03,296.3,19.1,D,0
-3.7346,104.2872,316,1.4,1.2,2022-08-11,0630,Aqua,MODIS,67,6.03,297.3,11.7,D,0
-3.4397,104.7014,317.4,1.3,1.1,2022-08-11,0630,Aqua,MODIS,60,6.03,297.3,10.7,D,0
-3.3077,104.5536,314.8,1.3,1.1,2022-08-11,0630,Aqua,MODIS,48,6.03,297.2,7.6,D,0
-2.7762,108.0008,317.7,1,1,2022-08-11,0630,Aqua,MODIS,69,6.03,297,9,D,0
-3.0801,105.2978,314.7,1.2,1.1,2022-08-11,0630,Aqua,MODIS,42,6.03,299,10.2,D,0
-3.2545,103.7191,314.7,1.5,1.2,2022-08-11,0630,Aqua,MODIS,64,6.03,293.3,14.3,D,0
-3.0998,104.7212,317.5,1.3,1.1,2022-08-11,0630,Aqua,MODIS,50,6.03,297.8,13,D,0
-3.4596,101.942,321.1,2,1.4,2022-08-11,0630,Aqua,MODIS,57,6.03,295.5,37.4,D,0
-3.1814,103.6144,328.5,1.5,1.2,2022-08-11,0630,Aqua,MODIS,82,6.03,292.8,38.4,D,0
-3.1832,103.601,313.7,1.5,1.2,2022-08-11,0630,Aqua,MODIS,61,6.03,293,11.6,D,0
-2.9024,105.5938,315.2,1.1,1.1,2022-08-11,0630,Aqua,MODIS,51,6.03,299.2,9.9,D,0
-2.7806,106.3067,328.1,1.1,1,2022-08-11,0630,Aqua,MODIS,82,6.03,294.9,22.9,D,0
-2.782,106.2974,310.7,1.1,1,2022-08-11,0630,Aqua,MODIS,34,6.03,293.3,5.3,D,0
-3.099,103.9406,322.1,1.4,1.2,2022-08-11,0630,Aqua,MODIS,76,6.03,294.9,23.9,D,0
-3.1008,103.928,311,1.4,1.2,2022-08-11,0630,Aqua,MODIS,48,6.03,293.9,7.6,D,0
-3.1802,103.2876,311.5,1.6,1.2,2022-08-11,0630,Aqua,MODIS,55,6.03,295.8,9.2,D,0
-2.7654,106.1506,318.3,1.1,1,2022-08-11,0630,Aqua,MODIS,70,6.03,295.6,9.7,D,0
-2.7668,106.1411,323.2,1.1,1,2022-08-11,0630,Aqua,MODIS,77,6.03,296.6,15.1,D,0
-3.1489,103.2688,311.2,1.6,1.2,2022-08-11,0630,Aqua,MODIS,54,6.03,295.6,9,D,0
-2.7317,106.0029,313.3,1.1,1,2022-08-11,0630,Aqua,MODIS,59,6.03,296.3,6.2,D,0
-2.6528,106.2915,317.3,1.1,1,2022-08-11,0630,Aqua,MODIS,68,6.03,296.8,8.4,D,0
-2.696,105.988,329.5,1.1,1,2022-08-11,0630,Aqua,MODIS,83,6.03,297.1,22.9,D,0
-2.6973,105.9784,323.9,1.1,1,2022-08-11,0630,Aqua,MODIS,68,6.03,297.3,15.2,D,0
-2.6867,105.9867,322.2,1.1,1,2022-08-11,0630,Aqua,MODIS,53,6.03,297.5,13,D,0
-2.6641,106.0128,336.2,1.1,1,2022-08-11,0630,Aqua,MODIS,88,6.03,297.2,32.1,D,0
-2.6217,106.2622,314.7,1.1,1,2022-08-11,0630,Aqua,MODIS,63,6.03,297.2,6.5,D,0
-2.6573,106.0159,317.2,1.1,1,2022-08-11,0630,Aqua,MODIS,68,6.03,296.9,8.9,D,0
-2.6587,106.0063,322.9,1.1,1,2022-08-11,0630,Aqua,MODIS,76,6.03,296.8,15,D,0
-2.624,106.0501,316.2,1.1,1,2022-08-11,0630,Aqua,MODIS,48,6.03,296.7,7.8,D,0
-1.9976,106.0526,321.4,1.1,1,2022-08-11,0630,Aqua,MODIS,73,6.03,298.2,12.1,D,0
-2.0436,105.6678,332,1.1,1,2022-08-11,0630,Aqua,MODIS,84,6.03,297.3,26.4,D,0
-2.045,105.6581,338.9,1.1,1,2022-08-11,0630,Aqua,MODIS,89,6.03,298.5,38.7,D,0
-2.039,105.567,338.2,1.1,1,2022-08-11,0630,Aqua,MODIS,84,6.03,298.6,37.8,D,0
-2.0404,105.5572,339.1,1.1,1.1,2022-08-11,0630,Aqua,MODIS,67,6.03,298.1,40.1,D,0
-2.0142,105.6736,319.5,1.1,1,2022-08-11,0630,Aqua,MODIS,33,6.03,298.2,8.6,D,0
-2.0156,105.6638,322.8,1.1,1,2022-08-11,0630,Aqua,MODIS,62,6.03,298.5,12.5,D,0
-2.0007,105.7014,320.9,1.1,1,2022-08-11,0630,Aqua,MODIS,73,6.03,296.5,12.8,D,0
-2.0035,105.682,330.8,1.1,1,2022-08-11,0630,Aqua,MODIS,64,6.03,297.6,22.4,D,0
-2.0118,105.6233,317.6,1.1,1,2022-08-11,0630,Aqua,MODIS,68,6.03,298.8,9.1,D,0
-2.0132,105.6135,318.7,1.1,1,2022-08-11,0630,Aqua,MODIS,70,6.03,298.9,10.3,D,0
-2.0115,105.3236,363,1.1,1.1,2022-08-11,0630,Aqua,MODIS,100,6.03,300.5,105.3,D,0
-2.0129,105.3136,313.5,1.1,1.1,2022-08-11,0630,Aqua,MODIS,47,6.03,298,5.6,D,0
-1.9689,105.5515,317.5,1.1,1,2022-08-11,0630,Aqua,MODIS,54,6.03,298.1,8,D,0
-1.9703,105.5416,325.9,1.1,1.1,2022-08-11,0630,Aqua,MODIS,79,6.03,298.1,18.6,D,0
-2.1364,104.391,315.1,1.3,1.1,2022-08-11,0630,Aqua,MODIS,52,6.03,299.6,11.5,D,0
-1.9482,105.6287,311.9,1.1,1,2022-08-11,0630,Aqua,MODIS,37,6.03,294.2,5.5,D,0
-1.9473,105.5685,316.2,1.1,1,2022-08-11,0630,Aqua,MODIS,40,6.03,297.3,5.8,D,0
-1.9785,105.2151,340.7,1.1,1.1,2022-08-11,0630,Aqua,MODIS,90,6.03,301.1,43.9,D,0
-1.9799,105.2048,325.5,1.2,1.1,2022-08-11,0630,Aqua,MODIS,79,6.03,299.9,18.3,D,0
-2.2189,103.4395,313.6,1.5,1.2,2022-08-11,0630,Aqua,MODIS,64,6.03,296.9,10.2,D,0
-1.9498,105.2109,323.1,1.1,1.1,2022-08-11,0630,Aqua,MODIS,47,6.03,302.3,12.6,D,0
-1.9445,105.2139,321.9,1.1,1.1,2022-08-11,0630,Aqua,MODIS,75,6.03,302.1,13.8,D,0
-1.8519,105.7863,314.9,1.1,1,2022-08-11,0630,Aqua,MODIS,35,6.03,298.8,6.8,D,0
-2.2033,103.0541,310.6,1.6,1.2,2022-08-11,0630,Aqua,MODIS,42,6.03,293.1,10.9,D,0
-1.811,105.741,332.6,1.1,1,2022-08-11,0630,Aqua,MODIS,85,6.03,298.4,28.9,D,0
-1.7707,105.8917,313.5,1.1,1,2022-08-11,0630,Aqua,MODIS,55,6.03,293.8,5.4,D,0
-1.8097,105.4458,340.7,1.1,1.1,2022-08-11,0630,Aqua,MODIS,90,6.03,297,44.7,D,0
-1.8111,105.4359,333,1.1,1.1,2022-08-11,0630,Aqua,MODIS,85,6.03,297.1,31.3,D,0
0.1208,102.383,317.1,1.6,1.3,2022-08-11,0631,Aqua,MODIS,56,6.03,299.7,18.6,D,0
-1.8298,103.4404,317.3,1.5,1.2,2022-08-11,0631,Aqua,MODIS,71,6.03,297.5,15.2,D,0
-0.8564,101.909,312.2,1.8,1.3,2022-08-11,0631,Aqua,MODIS,62,6.03,294.4,14.2,D,0
-0.4418,102.5354,319.1,1.6,1.3,2022-08-11,0631,Aqua,MODIS,73,6.03,295.4,21,D,0
-0.2936,102.8526,320.9,1.5,1.2,2022-08-11,0631,Aqua,MODIS,29,6.03,302.2,20.2,D,0
0.0637,102.3818,319.4,1.6,1.3,2022-08-11,0631,Aqua,MODIS,50,6.03,301.8,19.6,D,0
0.1364,102.801,315,1.5,1.2,2022-08-11,0631,Aqua,MODIS,15,6.03,297,9.8,D,0
0.1221,102.3881,318.3,1.6,1.3,2022-08-11,0631,Aqua,MODIS,71,6.03,300,22.7,D,0
0.1229,102.3975,313,1.6,1.3,2022-08-11,0631,Aqua,MODIS,30,6.03,296.2,11.9,D,0
0.2098,102.4437,318.8,1.6,1.3,2022-08-11,0631,Aqua,MODIS,46,6.03,301.5,18,D,0
0.296,102.3211,318.9,1.6,1.3,2022-08-11,0631,Aqua,MODIS,26,6.03,300.6,20,D,0
0.6691,102.824,322.1,1.5,1.2,2022-08-11,0631,Aqua,MODIS,63,6.03,302.7,22.9,D,0
0.7916,102.2571,315.4,1.6,1.3,2022-08-11,0631,Aqua,MODIS,52,6.03,298.1,16.4,D,0
0.4066,99.4571,317.7,2.8,1.6,2022-08-11,0631,Aqua,MODIS,70,6.03,295.4,43,D,0
0.4098,99.4517,316.8,2.8,1.6,2022-08-11,0631,Aqua,MODIS,69,6.03,295,37.4,D,0
1.0042,103.009,314.9,1.4,1.2,2022-08-11,0631,Aqua,MODIS,46,6.03,299.2,11.1,D,0
0.909,102.2791,314.2,1.6,1.3,2022-08-11,0631,Aqua,MODIS,56,6.03,298.2,13.5,D,0
1.0613,102.9157,320.4,1.4,1.2,2022-08-11,0631,Aqua,MODIS,73,6.03,302.5,18.6,D,0
0.67,100.1935,316,2.4,1.5,2022-08-11,0631,Aqua,MODIS,67,6.03,297.3,28.7,D,0
0.6669,100.173,314,2.4,1.5,2022-08-11,0631,Aqua,MODIS,63,6.03,297.3,21.6,D,0
1.5067,103.5105,319.3,1.3,1.1,2022-08-11,0631,Aqua,MODIS,53,6.03,301.3,12.3,D,2
1.7367,103.8887,319.4,1.2,1.1,2022-08-11,0631,Aqua,MODIS,47,6.03,301.7,11.8,D,2
1.921,100.5971,311.5,2.1,1.4,2022-08-11,0632,Aqua,MODIS,57,6.03,288.7,15.7,D,0
1.2693,99.4007,309.6,2.7,1.6,2022-08-11,0632,Aqua,MODIS,18,6.03,293.5,15,D,0
1.9658,98.6797,322.1,3,1.6,2022-08-11,0632,Aqua,MODIS,78,6.03,294.1,74.1,D,0
1.9618,98.6522,328.6,3,1.6,2022-08-11,0632,Aqua,MODIS,83,6.03,296.1,109.2,D,0
1.966,98.6751,328,3,1.6,2022-08-11,0632,Aqua,MODIS,83,6.03,294.2,103.1,D,0
1.9617,98.6471,324.5,3,1.6,2022-08-11,0632,Aqua,MODIS,80,6.03,296.2,82.7,D,0
